Date,Open,High,Low,Close,Volume,Market Capacity
2020-01-12,1.0,1.01,0.99,1.0,27250055613.0,4637604060.0
2020-01-11,1.0,1.01,0.99,1.0,31049760361.0,4626484305.0
2020-01-10,1.0,1.01,0.99,1.0,34207037022.0,4632826679.0
2020-01-09,1.0,1.01,0.99,1.01,28026673217.0,4641371711.0
2020-01-08,1.0,1.02,0.99,1.0,35175740304.0,4630671670.0
2020-01-07,1.0,1.01,1.0,1.0,32765511976.0,4633564969.0
2020-01-06,1.01,1.01,1.0,1.0,29460474864.0,4639019503.0
2020-01-05,1.01,1.02,1.0,1.01,24090142146.0,4133500728.0
2020-01-04,1.0,1.01,1.0,1.01,21585629320.0,4138741037.0
2020-01-03,1.0,1.02,0.99,1.0,32420287856.0,4125267218.0
2020-01-02,1.0,1.01,0.99,1.0,24212314977.0,4114474717.0
2020-01-01,1.0,1.01,0.99,1.0,21503143454.0,4107371140.0
2019-12-31,1.01,1.01,1.0,1.0,24214120056.0,4106723975.0
2019-12-30,1.0,1.01,1.0,1.01,27104097511.0,4133411934.0
2019-12-29,1.01,1.03,1.0,1.0,26657374932.0,4125339509.0
2019-12-28,1.01,1.01,1.0,1.0,25847515455.0,4109307163.0
2019-12-27,1.0,1.02,0.99,1.01,26617288047.0,4131884754.0
2019-12-26,1.0,1.02,0.99,1.0,27081119738.0,4124425332.0
2019-12-25,1.01,1.04,0.99,1.0,24502862889.0,4127192621.0
2019-12-24,1.01,1.03,1.0,1.01,27906575904.0,4143319248.0
2019-12-23,1.0,1.01,0.99,1.01,31988935316.0,4157901176.0
2019-12-22,1.01,1.01,1.0,1.0,26913344236.0,4124011171.0
2019-12-21,1.01,1.01,0.99,1.01,22141256341.0,4131700084.0
2019-12-20,1.01,1.01,1.0,1.01,27492020303.0,4132042361.0
2019-12-19,1.01,1.02,0.99,1.01,30032554753.0,4143245799.0
2019-12-18,1.0,1.03,0.99,1.01,36156312247.0,4133220482.0
2019-12-17,1.0,1.02,0.99,0.99,28074801122.0,4080682163.0
2019-12-16,1.0,1.02,0.99,1.0,23894286942.0,4124418769.0
2019-12-15,1.01,1.02,0.98,1.0,19575469230.0,4127007370.0
2019-12-14,1.0,1.01,1.0,1.01,19018920700.0,4133054794.0
2019-12-13,1.01,1.01,1.0,1.0,19588662449.0,4115239097.0
2019-12-12,1.01,1.01,1.0,1.01,21128996533.0,4132023198.0
2019-12-11,1.01,1.04,0.98,1.01,19625934979.0,4157024797.0
2019-12-10,1.0,1.01,1.0,1.01,19145357481.0,4132097335.0
2019-12-09,1.01,1.01,1.0,1.0,19283208376.0,4125515159.0
2019-12-08,1.01,1.01,1.0,1.01,16556799286.0,4134238975.0
2019-12-07,1.0,1.01,1.0,1.01,16402700924.0,4138492576.0
2019-12-06,1.01,1.02,1.0,1.0,19022188750.0,4122124904.0
2019-12-05,1.01,1.02,1.0,1.01,21171449599.0,4149419251.0
2019-12-04,1.0,1.02,0.98,1.01,24761899935.0,4140656482.0
2019-12-03,1.0,1.01,0.99,1.0,16691088420.0,4120924295.0
2019-12-02,1.0,1.02,0.99,1.0,19093390526.0,4114951368.0
2019-12-01,1.0,1.02,1.0,1.0,21027847332.0,4118235661.0
2019-11-30,1.0,1.02,1.0,1.0,19145198648.0,4115041871.0
2019-11-29,1.0,1.01,0.99,1.0,22304763156.0,4126616332.0
2019-11-28,1.0,1.02,1.0,1.0,21502793846.0,4124805294.0
2019-11-27,1.0,1.03,0.98,1.01,27416693309.0,4128694013.0
2019-11-26,1.0,1.02,1.0,1.01,23545460689.0,4148191320.0
2019-11-25,1.01,1.02,0.99,1.0,33648447519.0,4120837393.0
